YEAR,MONTH,PROV_ID,PROV_N,MinRain,MaxRain,AvgRain
2019,2,31,บุรีรัมย์,0,13.61999989,5.22
2019,2,32,สุรินทร์,0.959999979,15.56999969,6.57
2019,2,33,ศรีสะเกษ,0,5.989999771,3.03
2019,2,34,อุบลราชธานี,0.01,33.54000092,7.73
2019,2,35,ยโสธร,1.669999957,51,17.59
2019,2,36,ชัยภูมิ,1.5,37.27000046,15.32
2019,2,37,อำนาจเจริญ,3.359999895,50.65000153,22.29
2019,2,38,บึงกาฬ,23.20000076,36.13000107,29.35
2019,2,39,หนองบัวลำภู,24.95000076,39.59999847,34.89
2019,2,40,ขอนแก่น,6.96999979,38.79999924,20.61
2019,2,41,อุดรธานี,11.61999989,55.20000076,39.04
2019,2,42,เลย,27.61000061,42.97000122,35.7
2019,2,43,หนองคาย,34.93999863,44.22000122,37.99
2019,2,44,มหาสารคาม,2.859999895,25.80999947,10.5
2019,2,45,ร้อยเอ็ด,2.839999914,34.70000076,8.75
2019,2,46,กาฬสินธุ์,4.699999809,29.20999908,13.11
2019,2,47,สกลนคร,14.73999977,38.02000046,23.97
2019,2,48,นครพนม,17.70000076,47.5,22.83
2019,2,49,มุกดาหาร,21.12000084,70.08999634,47.34
2019,2,50,เชียงใหม่,0,3.670000076,0.47
2019,2,51,ลำพูน,0,2.579999924,1.03
2019,2,52,ลำปาง,0,9.600000381,2.89
2019,2,53,อุตรดิตถ์,4.900000095,30.68000031,11.25
2019,2,54,แพร่,0.839999974,6.900000095,5.52
2019,2,55,น่าน,2.599999905,12.30000019,5.38
2019,2,56,พะเยา,0,7.190000057,2.51
2019,2,57,เชียงราย,0,3.720000029,0.66
2019,2,58,แม่ฮ่องสอน,0,2.079999924,0.06
2019,2,60,นครสวรรค์,6.550000191,41.68999863,27.77
2019,2,61,อุทัยธานี,2.099999905,30.09000015,13.45
2019,2,62,กำแพงเพชร,7.309999943,38.09000015,24.65
2019,2,63,ตาก,0,22.19000053,8.21
2019,2,64,สุโขทัย,0.50999999,50.77000046,6.98
2019,2,65,พิษณุโลก,6.71999979,94.48000336,45.19
2019,2,66,พิจิตร,18.01000023,58.34000015,31.09
2019,2,67,เพชรบูรณ์,4.960000038,43.75999832,30.47
2019,2,70,ราชบุรี,1.919999957,31.54000092,6.72
2019,2,71,กาญจนบุรี,0.200000003,28.78000069,4.93
2019,2,72,สุพรรณบุรี,0,25.30999947,4.66
2019,2,73,นครปฐม,0.270000011,37.18999863,19.15
2019,2,74,สมุทรสาคร,0.270000011,7.849999905,2.61
2019,2,75,สมุทรสงคราม,2.039999962,4.25,2.92
2019,2,76,เพชรบุรี,0,4.460000038,1.01
2019,2,77,ประจวบคีรีขันธ์,0,20.47999954,3.72
2019,2,80,นครศรีธรรมราช,4.150000095,16.60000038,9.85
2019,2,81,กระบี่,0.800000012,5.869999886,3.19
2019,2,82,พังงา,1.049999952,15.93999958,2.89
2019,2,83,ภูเก็ต,0.400000006,1.5,0.94
2019,2,84,สุราษฎร์ธานี,0,31.95999908,7.67
2019,2,85,ระนอง,14.71000004,46.68999863,29.62
2019,2,86,ชุมพร,12.21000004,43.90999985,23.84
2019,2,90,สงขลา,0.200000003,25.89999962,7.35
2019,2,91,สตูล,1.75999999,3.420000076,2.45
2019,2,92,ตรัง,1.830000043,8.159999847,3.71
2019,2,93,พัทลุง,2.200000048,8.149999619,5.31
2019,2,94,ปัตตานี,23.79999924,57.88000107,30.13
2019,2,95,ยะลา,13.89000034,46.68000031,28.3
2019,2,96,นราธิวาส,30.95000076,69.48999786,50.45
2019,3,10,กรุงเทพมหานคร,2.00999999,19.53000069,6.22
2019,3,11,สมุทรปราการ,0.300000012,20.57999992,7.74
2019,3,12,นนทบุรี,2.5,14.32999992,7.35
2019,3,13,ปทุมธานี,2.619999886,14.46000004,6.83
2019,3,14,พระนครศรีอยุธยา,3.859999895,16.19000053,9.15
2019,3,15,อ่างทอง,1.370000005,8,3.91
2019,3,16,ลพบุรี,0,37,16.93
2019,3,17,สิงห์บุรี,0.280000001,3.519999981,1.94
2019,3,18,ชัยนาท,0,1.460000038,0.31
2019,3,19,สระบุรี,2.180000067,27.65999985,16.86
2019,3,20,ชลบุรี,3.809999943,54.86999893,26.02
2019,3,21,ระยอง,22.43000031,110.6800003,67.36
2019,3,22,จันทบุรี,47.31000137,195.4900055,115.72
2019,3,23,ตราด,124.6800003,164.9499969,142.26
2019,3,24,ฉะเชิงเทรา,5.449999809,72.12999725,27.77
2019,3,25,ปราจีนบุรี,16.45000076,85.25,43.2
2019,3,26,นครนายก,5.949999809,26.25,18.96
2019,3,27,สระแก้ว,10.31999969,101.0899963,54.58
2019,3,30,นครราชสีมา,2.00999999,42.79999924,17.24
2019,3,31,บุรีรัมย์,0.899999976,42.18999863,17.45
2019,3,32,สุรินทร์,14.02000046,29.43000031,21.14
2019,3,33,ศรีสะเกษ,1.799999952,22.03000069,11.35
2019,3,34,อุบลราชธานี,7.849999905,19.48999977,14.78
2019,3,35,ยโสธร,7.860000134,36.09999847,23.99
2019,3,36,ชัยภูมิ,14.39999962,56.20999908,29.54
2019,3,37,อำนาจเจริญ,13.72999954,25.20999908,16.09
2019,3,38,บึงกาฬ,22.31999969,29.37000084,26.18
2019,3,39,หนองบัวลำภู,13.01000023,39.38999939,29.63
2019,3,40,ขอนแก่น,17.62000084,44.86999893,28.77
2019,3,41,อุดรธานี,16.60000038,38.11000061,25.92
2019,3,42,เลย,1.980000019,60.86999893,19.19
2019,3,43,หนองคาย,19.62999916,38.59999847,30.57
2019,3,44,มหาสารคาม,6.909999847,46.41999817,26.33
2019,3,45,ร้อยเอ็ด,18.95999908,53.66999817,34.16
2019,3,46,กาฬสินธุ์,15.18000031,61.79000092,35.6
2019,3,47,สกลนคร,5.329999924,28.38999939,18.02
2019,3,48,นครพนม,14.31999969,43.79999924,28.81
2019,3,49,มุกดาหาร,10.19999981,26.37000084,16.67
2019,3,50,เชียงใหม่,0,17.51000023,4.34
2019,3,51,ลำพูน,0,18.89999962,9.52
2019,3,52,ลำปาง,0.300000012,28.56999969,12.61
2019,3,53,อุตรดิตถ์,0,13.39999962,3.6
2019,3,54,แพร่,1.659999967,15.35000038,6.31
2019,3,55,น่าน,2.299999952,12.67000008,7.63
2019,3,56,พะเยา,6.889999866,27.79000092,15.81
2019,3,57,เชียงราย,0,18.43000031,4.22
2019,3,58,แม่ฮ่องสอน,0,9.640000343,1.19
2019,3,60,นครสวรรค์,0.159999996,53.29999924,7.63
2019,3,61,อุทัยธานี,0,45.36999893,11.91
2019,3,62,กำแพงเพชร,1,56.04999924,11.12
2019,3,63,ตาก,0.200000003,71.48999786,24.46
2019,3,64,สุโขทัย,0,12.94999981,2.99
2019,3,65,พิษณุโลก,0.540000021,58.81000137,17.66
2019,3,66,พิจิตร,2.279999971,30.10000038,11.63
2019,3,67,เพชรบูรณ์,17.04000092,73.79000092,43.48
2019,3,70,ราชบุรี,0,34.47999954,5.85
2019,3,71,กาญจนบุรี,0.600000024,49.27999878,18.75
2019,3,72,สุพรรณบุรี,0.01,27.28000069,4.18
2019,3,73,นครปฐม,4.980000019,41.09000015,22.26
2019,3,74,สมุทรสาคร,4.550000191,17.79999924,9.51
2019,3,75,สมุทรสงคราม,2.769999981,6.550000191,4.78
2019,3,76,เพชรบุรี,2.74000001,15.47999954,6.92
2019,3,77,ประจวบคีรีขันธ์,3.210000038,23.20000076,14.27
2019,3,80,นครศรีธรรมราช,3.799999952,29.76000023,14.56
2019,3,81,กระบี่,13.92000008,28.03000069,22.48
2019,3,82,พังงา,11.18999958,61.79000092,36.05
2019,3,83,ภูเก็ต,9.710000038,18.87999916,12.61
2019,3,84,สุราษฎร์ธานี,0.100000001,42.61000061,12.52
2019,3,85,ระนอง,7.699999809,20.64999962,10.71
2019,3,86,ชุมพร,8.069999695,13.94999981,10.83
2019,3,90,สงขลา,1.200000048,57.06999969,18.74
2019,3,91,สตูล,32.29000092,97.94000244,58.54
2019,3,92,ตรัง,18.65999985,51.79999924,38.59
2019,3,93,พัทลุง,0.209999993,37.95000076,16.03
2019,3,94,ปัตตานี,0,22.80999947,9.16
2019,3,95,ยะลา,10.53999996,24.48999977,17.4
2019,3,96,นราธิวาส,4.5,18.27000046,9.23
2019,4,10,กรุงเทพมหานคร,6.610000134,95.70999908,48.84
2019,4,11,สมุทรปราการ,0.280000001,60.25,33.99
2019,4,12,นนทบุรี,52.15999985,90.90000153,64.2
2019,4,13,ปทุมธานี,56.09999847,94.08999634,77.23
2019,4,14,พระนครศรีอยุธยา,40.11999893,93.93000031,64.95
2019,4,15,อ่างทอง,41.75999832,74.90000153,53.63
2019,4,16,ลพบุรี,18.39999962,86.68000031,48.72
2019,4,17,สิงห์บุรี,39.11000061,139.2599945,82.6
2019,4,18,ชัยนาท,83.02999878,169.9700012,113.81
2019,4,19,สระบุรี,26.19000053,133.5299988,79.21
2019,4,20,ชลบุรี,6.829999924,90.77999878,52.45
2019,4,21,ระยอง,15.85000038,133.1799927,77.72
2019,4,22,จันทบุรี,90.55999756,175.7899933,121.75
2019,4,23,ตราด,141.8300018,278.7999878,169.13
2019,4,24,ฉะเชิงเทรา,19.37000084,111.8199997,64.98
2019,4,25,ปราจีนบุรี,48.95999908,147.6799927,77.22
2019,4,26,นครนายก,56.88000107,114.4199982,77.58
2019,4,27,สระแก้ว,39.00999832,164.4600067,91.02
2019,4,30,นครราชสีมา,21.20999908,146.3699951,65.6
2019,4,31,บุรีรัมย์,59.27999878,127.2300034,89.49
2019,4,32,สุรินทร์,50.47000122,146.9700012,99.8
2019,4,33,ศรีสะเกษ,64.61000061,103.1900024,80.52
2019,4,34,อุบลราชธานี,9.510000229,91.30999756,56.3
2019,4,35,ยโสธร,41.86999893,101.9499969,75.83
2019,4,36,ชัยภูมิ,27.35000038,76.18000031,55.41
2019,4,37,อำนาจเจริญ,48.72000122,83.18000031,61.39
2019,4,38,บึงกาฬ,16.05999947,90.68000031,56.85
2019,4,39,หนองบัวลำภู,16.20000076,33.95999908,24.31
2019,4,40,ขอนแก่น,19.76000023,65.02999878,38.42
2019,4,41,อุดรธานี,1.820000052,47.95999908,19.86
2019,4,42,เลย,8.869999886,29.40999985,19.88
2019,4,43,หนองคาย,0.200000003,27.45000076,11.01
2019,4,44,มหาสารคาม,14.61999989,112.4599991,59
2019,4,45,ร้อยเอ็ด,48.15000153,112.3700027,93.79
2019,4,46,กาฬสินธุ์,27.46999931,89.31999969,50.1
2019,4,47,สกลนคร,23.95999908,109.9400024,54
2019,4,48,นครพนม,63.59999847,218.3699951,112.82
2019,4,49,มุกดาหาร,27.30999947,85.90000153,51.17
2019,4,50,เชียงใหม่,2.940000057,29.39999962,15.77
2019,4,51,ลำพูน,13.42000008,32.15000153,18.16
2019,4,52,ลำปาง,8.699999809,44.13000107,20.45
2019,4,53,อุตรดิตถ์,0.610000014,57.04999924,23.96
2019,4,54,แพร่,13.52999973,64.48999786,43.43
2019,4,55,น่าน,44.72999954,65.58000183,55.9
2019,4,56,พะเยา,13.31000042,55.65000153,32.56
2019,4,57,เชียงราย,13.5,32.74000168,18.51
2019,4,58,แม่ฮ่องสอน,0,16.13999939,4.59
2019,4,60,นครสวรรค์,22.69000053,139.2299957,58.05
2019,4,61,อุทัยธานี,35.74000168,94.81999969,68.33
2019,4,62,กำแพงเพชร,11.92000008,55.45000076,32.71
2019,4,63,ตาก,0.01,51.91999817,21.26
2019,4,64,สุโขทัย,0.5,28.04000092,10.62
2019,4,65,พิษณุโลก,1.389999986,39.77000046,15.94
2019,4,66,พิจิตร,1.399999976,57.63000107,20.03
2019,4,67,เพชรบูรณ์,12.31000042,96.38999939,49.95
2019,4,70,ราชบุรี,1.5,15.72000027,6.64
2019,4,71,กาญจนบุรี,8.720000267,59.45000076,20.33
2019,4,72,สุพรรณบุรี,12.92000008,113.5699997,51.31
2019,4,73,นครปฐม,8.260000229,57.68000031,26.85
2019,4,74,สมุทรสาคร,0.959999979,48.65000153,24.56
2019,4,75,สมุทรสงคราม,0,3.769999981,1.52
2019,4,76,เพชรบุรี,0,54.84000015,16.76
2019,4,77,ประจวบคีรีขันธ์,0,55.77000046,19.72
2019,4,80,นครศรีธรรมราช,6.110000134,127.8600006,44.95
2019,4,81,กระบี่,74.98999786,142.9100037,113.87
2019,4,82,พังงา,45.79000092,195.4600067,133.9
2019,4,83,ภูเก็ต,33.06000137,124.5500031,86.23
2019,4,84,สุราษฎร์ธานี,5.320000172,146.8500061,59.33
2019,4,85,ระนอง,22.63999939,216.4400024,121.49
2019,4,86,ชุมพร,10.30000019,200.8699951,53.03
2019,4,90,สงขลา,21.15999985,135.4900055,67.49
2019,4,91,สตูล,12.35999966,112.5100021,58.45
2019,4,92,ตรัง,68.61000061,208.6799927,152.28
2019,4,93,พัทลุง,19.82999992,154.1799927,59.6
2019,4,94,ปัตตานี,37.84999847,126.3399963,68.22
2019,4,95,ยะลา,59.77000046,133.5399933,94.28
2019,4,96,นราธิวาส,19.90999985,103.3300018,51.03
2019,5,10,กรุงเทพมหานคร,85.58000183,187.8999939,130.65
2019,5,11,สมุทรปราการ,88.69000244,195.5099945,159.95
2019,5,12,นนทบุรี,109.2600021,145.0599976,124.33
2019,5,13,ปทุมธานี,121.5599976,163.2100067,139.84
2019,5,14,พระนครศรีอยุธยา,89.54000092,155.4700012,121.71
2019,5,15,อ่างทอง,92.51000214,119.9300003,106.42
2019,5,16,ลพบุรี,78.59999847,200.1900024,111.09
2019,5,17,สิงห์บุรี,90.62000275,119.3300018,101.38
2019,5,18,ชัยนาท,77.41999817,135.8800049,110.91
2019,5,19,สระบุรี,83.48000336,189.4199982,123.44
2019,5,20,ชลบุรี,118,233.1000061,142.2
2019,5,21,ระยอง,113.7099991,262.019989,172.06
2019,5,22,จันทบุรี,142.8000031,426.7799988,270.85
2019,5,23,ตราด,313.8900146,384.7000122,343.51
2019,5,24,ฉะเชิงเทรา,115.8899994,202.7700043,144.9
2019,5,25,ปราจีนบุรี,73.48000336,241.7899933,148.19
2019,5,26,นครนายก,141.4799957,235.2899933,194.15
2019,5,27,สระแก้ว,65.20999908,174.6799927,102.6
2019,5,30,นครราชสีมา,25.93000031,238.9900055,122.92
2019,5,31,บุรีรัมย์,93.54000092,293.2399902,180.03
2019,5,32,สุรินทร์,147.3200073,277.0700073,181.4
2019,5,33,ศรีสะเกษ,180.5899963,245.3000031,222.41
2019,5,34,อุบลราชธานี,192.1999969,249.8000031,231.43
2019,5,35,ยโสธร,150.8800049,233.7899933,177.19
2019,5,36,ชัยภูมิ,97.48999786,218.1900024,153.12
2019,5,37,อำนาจเจริญ,162.6999969,233.6900024,199.17
2019,5,38,บึงกาฬ,182.8999939,212.8399963,198.13
2019,5,39,หนองบัวลำภู,128.3200073,196.3099976,159.48
2019,5,40,ขอนแก่น,124.4700012,242.3500061,205.59
2019,5,41,อุดรธานี,86.30999756,214.3300018,154.02
2019,5,42,เลย,90.66000366,152.7599945,122.63
2019,5,43,หนองคาย,148.9499969,213.6799927,183.51
2019,5,44,มหาสารคาม,157.7299957,240.9199982,206.38
2019,5,45,ร้อยเอ็ด,123.5,214.7799988,164.43
2019,5,46,กาฬสินธุ์,142.8099976,222.1300049,180.66
2019,5,47,สกลนคร,162.3999939,265.269989,212.48
2019,5,48,นครพนม,164.5399933,253.3800049,211.99
2019,5,49,มุกดาหาร,138.3099976,225.1199951,169.21
2019,5,50,เชียงใหม่,77.31999969,226.6900024,127.6
2019,5,51,ลำพูน,96.48999786,129.4700012,114.91
2019,5,52,ลำปาง,81.77999878,201.7799988,129.72
2019,5,53,อุตรดิตถ์,89.20999908,179.6000061,127.2
2019,5,54,แพร่,106.4300003,193.2899933,167
2019,5,55,น่าน,54.95000076,237.3000031,165.19
2019,5,56,พะเยา,76.12000275,194.6600037,124.71
2019,5,57,เชียงราย,89,162.9900055,122.67
2019,5,58,แม่ฮ่องสอน,93.19999695,229.7899933,153.01
2019,5,60,นครสวรรค์,100.4000015,233.1699982,168.24
2019,5,61,อุทัยธานี,115.4700012,189.6300049,135.07
2019,5,62,กำแพงเพชร,95.94000244,167.8500061,138.55
2019,5,63,ตาก,64.12000275,153.7799988,114.58
2019,5,64,สุโขทัย,85.41999817,132.5299988,109.7
2019,5,65,พิษณุโลก,66.80999756,127.5800018,89.99
2019,5,66,พิจิตร,79.06999969,182.5099945,110.46
2019,5,67,เพชรบูรณ์,78.20999908,134.2799988,106.44
2019,5,70,ราชบุรี,140.4799957,221.8800049,181.54
2019,5,71,กาญจนบุรี,99.72000122,188.6100006,127.84
2019,5,72,สุพรรณบุรี,98.27999878,191.1499939,132.46
2019,5,73,นครปฐม,118.9499969,181.4799957,159.38
2019,5,74,สมุทรสาคร,120.0299988,190.6600037,156.96
2019,5,75,สมุทรสงคราม,179.6600037,206.4600067,193.18
2019,5,76,เพชรบุรี,110.6999969,201.8699951,151.68
2019,5,77,ประจวบคีรีขันธ์,39.31000137,170.0800018,112.57
2019,5,80,นครศรีธรรมราช,148.1399994,255.5899963,208.47
2019,5,81,กระบี่,107.6299973,270.1799927,161.33
2019,5,82,พังงา,180.7899933,511.4100037,363.07
2019,5,83,ภูเก็ต,160.3600006,246.7700043,200.13
2019,5,84,สุราษฎร์ธานี,71.51000214,412.7200012,227.1
2019,5,85,ระนอง,138.2400055,558.1799927,361.15
2019,5,86,ชุมพร,85.63999939,526.1500244,221.5
2019,5,90,สงขลา,63.50999832,234.2299957,158.65
2019,5,91,สตูล,175.9499969,346.7399902,241.13
2019,5,92,ตรัง,150.7700043,200.4600067,168.65
2019,5,93,พัทลุง,138.2200012,186.0299988,157.59
2019,5,94,ปัตตานี,140.8999939,247.1499939,178.15
2019,5,95,ยะลา,178.8899994,255.9199982,204.73
2019,5,96,นราธิวาส,151.0099945,221.8000031,171.68
2019,6,10,กรุงเทพมหานคร,65.66000366,238.2700043,144.16
2019,6,11,สมุทรปราการ,55.33000183,146.3200073,100.18
2019,6,12,นนทบุรี,143.1900024,225.5099945,168.35
2019,6,13,ปทุมธานี,96.05999756,222.2299957,143.05
2019,6,14,พระนครศรีอยุธยา,82.26999664,146.3500061,110.48
2019,6,15,อ่างทอง,75.58999634,103.6800003,88.66
2019,6,16,ลพบุรี,49.20999908,144.7200012,88.06
2019,6,17,สิงห์บุรี,77.58999634,94.5,84.26
2019,6,18,ชัยนาท,72.11000061,100.3899994,86.16
2019,6,19,สระบุรี,94.26000214,278.8200073,141.14
2019,6,20,ชลบุรี,72.18000031,220.6799927,124.27
2019,6,21,ระยอง,94.69999695,427.6499939,193.56
2019,6,22,จันทบุรี,178.9799957,793.3599854,480.24
2019,6,23,ตราด,591.3200073,1011.299988,693.62
2019,6,24,ฉะเชิงเทรา,84.08000183,284.2999878,133.03
2019,6,25,ปราจีนบุรี,138.2799988,388.0400085,198.45
2019,6,26,นครนายก,135.5200043,406.7000122,247.6
2019,6,27,สระแก้ว,111.2399979,304.8500061,179.77
2019,6,30,นครราชสีมา,54.00999832,396.8299866,98.48
2019,6,31,บุรีรัมย์,50,170.1600037,95.81
2019,6,32,สุรินทร์,37.40999985,157.7299957,92.82
2019,6,33,ศรีสะเกษ,64.58000183,119.5999985,102.09
2019,6,34,อุบลราชธานี,77.5,139.1300049,92.7
2019,6,35,ยโสธร,37.84999847,109.5899963,68.92
2019,6,36,ชัยภูมิ,61.00999832,136.0800018,85.78
2019,6,37,อำนาจเจริญ,72.76999664,139.9199982,92.75
2019,6,38,บึงกาฬ,194.1799927,248.7700043,228.7
2019,6,39,หนองบัวลำภู,103.3399963,191.3999939,145.93
2019,6,40,ขอนแก่น,51.50999832,186.1199951,83.29
2019,6,41,อุดรธานี,47.38000107,296.2000122,204.44
2019,6,42,เลย,74.44000244,185.0399933,117.72
2019,6,43,หนองคาย,175.1999969,304.0799866,251.78
2019,6,44,มหาสารคาม,29.07999992,126.7399979,57.33
2019,6,45,ร้อยเอ็ด,25.06999969,100.3600006,45.05
2019,6,46,กาฬสินธุ์,25.39999962,125.6399994,51.44
2019,6,47,สกลนคร,64.79000092,237.0599976,145.59
2019,6,48,นครพนม,113.5800018,440.2000122,221.34
2019,6,49,มุกดาหาร,65.86000061,170.1000061,114.93
2019,6,50,เชียงใหม่,43.40999985,154.5899963,86.19
2019,6,51,ลำพูน,51.77000046,129.4700012,79.77
2019,6,52,ลำปาง,34.54000092,153.5800018,73.12
2019,6,53,อุตรดิตถ์,74.87999725,198.0599976,119.76
2019,6,54,แพร่,47.00999832,141.3600006,74.12
2019,6,55,น่าน,48.97000122,137.1000061,78.4
2019,6,56,พะเยา,32.50999832,73.44000244,51.81
2019,6,57,เชียงราย,40.18999863,96.91999817,57.65
2019,6,58,แม่ฮ่องสอน,67.40000153,143.3000031,98.73
2019,6,60,นครสวรรค์,74.09999847,192.8800049,114.99
2019,6,61,อุทัยธานี,92.58999634,185.5599976,126.16
2019,6,62,กำแพงเพชร,119.4199982,194.8099976,157.18
2019,6,63,ตาก,41.95999908,264.3599854,148.7
2019,6,64,สุโขทัย,113.2799988,219.8600006,160.88
2019,6,65,พิษณุโลก,98.73999786,201.5500031,141.29
2019,6,66,พิจิตร,89.61000061,134.9400024,108.66
2019,6,67,เพชรบูรณ์,54.02999878,179.0700073,120.85
2019,6,70,ราชบุรี,79.87999725,170.7299957,133.33
2019,6,71,กาญจนบุรี,103.9800034,201.4900055,164.01
2019,6,72,สุพรรณบุรี,62.63999939,161.3600006,103.63
2019,6,73,นครปฐม,120.5699997,180.2899933,159.7
2019,6,74,สมุทรสาคร,63.11999893,153.7899933,114.58
2019,6,75,สมุทรสงคราม,58.13999939,118.2900009,82.84
2019,6,76,เพชรบุรี,81.37000275,192.4100037,122.24
2019,6,77,ประจวบคีรีขันธ์,71.77999878,194.3399963,134.03
2019,6,80,นครศรีธรรมราช,62.91999817,237.6300049,114.05
2019,6,81,กระบี่,142.0800018,567.7000122,251.55
2019,6,82,พังงา,321.6000061,522.2000122,429.03
2019,6,83,ภูเก็ต,267.1799927,551.4400024,391.85
2019,6,84,สุราษฎร์ธานี,107.2200012,420.4899902,212.7
2019,6,85,ระนอง,177.4499969,456.019989,324.26
2019,6,86,ชุมพร,159.5,434.8900146,221.76
2019,6,90,สงขลา,40.68999863,195.8200073,116.04
2019,6,91,สตูล,122.5299988,260.5899963,186.06
2019,6,92,ตรัง,108.4599991,423.3699951,213.36
2019,6,93,พัทลุง,36.33000183,174.5299988,87.51
2019,6,94,ปัตตานี,99.90000153,180.6300049,135.78
2019,6,95,ยะลา,137.3899994,186.1499939,161.18
2019,6,96,นราธิวาส,152.9400024,170.2700043,159.98
2019,7,10,กรุงเทพมหานคร,100.0500031,176.8800049,132.81
2019,7,11,สมุทรปราการ,91.70999908,183.7100067,134.87
2019,7,12,นนทบุรี,66.37000275,127.4599991,105.67
2019,7,13,ปทุมธานี,66.23000336,159.7599945,99.21
2019,7,14,พระนครศรีอยุธยา,40.31000137,119.6500015,70.9
2019,7,15,อ่างทอง,36.79999924,69.31999969,56.26
2019,7,16,ลพบุรี,56.88999939,173.6699982,111.79
2019,7,17,สิงห์บุรี,47.06999969,68.23000336,56.18
2019,7,18,ชัยนาท,42.50999832,54.99000168,46.62
2019,7,19,สระบุรี,72.22000122,309,139.52
2019,7,20,ชลบุรี,18.95000076,175.6100006,79.91
2019,7,21,ระยอง,27.45000076,410.7600098,120.17
2019,7,22,จันทบุรี,175.5500031,776.7700195,480.06
2019,7,23,ตราด,581.1099854,856.7999878,652.86
2019,7,24,ฉะเชิงเทรา,106.6500015,296.9100037,158.03
2019,7,25,ปราจีนบุรี,160.7299957,442.2999878,239.38
2019,7,26,นครนายก,118.4800034,464.5599976,268.71
2019,7,27,สระแก้ว,68.22000122,308.2999878,155
2019,7,30,นครราชสีมา,40.70999908,452.7600098,107.27
2019,7,31,บุรีรัมย์,65.41000366,213.4799957,121.08
2019,7,32,สุรินทร์,130.7100067,226.9799957,178.31
2019,7,33,ศรีสะเกษ,145.7299957,283.7600098,197.36
2019,7,34,อุบลราชธานี,191.5599976,318.4100037,255.79
2019,7,35,ยโสธร,144.5500031,231.4400024,183.14
2019,7,36,ชัยภูมิ,56.40999985,169.3999939,96.76
2019,7,37,อำนาจเจริญ,201.0200043,267.519989,228.82
2019,7,38,บึงกาฬ,154.25,293.0499878,236.87
2019,7,39,หนองบัวลำภู,55.68000031,120.4700012,95.49
2019,7,40,ขอนแก่น,58.61000061,128.8000031,95.66
2019,7,41,อุดรธานี,69.36000061,192.8800049,142.74
2019,7,42,เลย,30.30999947,109.3000031,60.95
2019,7,43,หนองคาย,98.88999939,189.4199982,148.22
2019,7,44,มหาสารคาม,71.44000244,154.5599976,127.26
2019,7,45,ร้อยเอ็ด,131.4900055,190.7799988,150.03
2019,7,46,กาฬสินธุ์,120.2099991,213.5899963,166.67
2019,7,47,สกลนคร,163.2899933,321.5499878,219.98
2019,7,48,นครพนม,233.9600067,475.1499939,319.77
2019,7,49,มุกดาหาร,185.8999939,276.980011,225.26
2019,7,50,เชียงใหม่,45.90000153,192.8699951,120.91
2019,7,51,ลำพูน,26.90999985,89.91999817,58.2
2019,7,52,ลำปาง,20.40999985,176.2400055,83.83
2019,7,53,อุตรดิตถ์,41.16999817,202.7299957,98.36
2019,7,54,แพร่,29.27000046,208.3200073,117.88
2019,7,55,น่าน,117.7600021,262.5499878,215.45
2019,7,56,พะเยา,143.7799988,238.4400024,190.87
2019,7,57,เชียงราย,103.8499985,210.2899933,188.93
2019,7,58,แม่ฮ่องสอน,111.2799988,186.5,163.24
2019,7,60,นครสวรรค์,45.63000107,171.4100037,79.9
2019,7,61,อุทัยธานี,41.50999832,160.0599976,78.97
2019,7,62,กำแพงเพชร,28.01000023,174.25,76.35
2019,7,63,ตาก,24.14999962,362.730011,147
2019,7,64,สุโขทัย,22.62999916,81.09999847,44.65
2019,7,65,พิษณุโลก,39.91999817,115.3899994,72.41
2019,7,66,พิจิตร,69.45999908,140.4499969,98.92
2019,7,67,เพชรบูรณ์,62.81999969,205.3800049,129.48
2019,7,70,ราชบุรี,32.52000046,86.94000244,63.24
2019,7,71,กาญจนบุรี,25.61000061,186.8000031,105.45
2019,7,72,สุพรรณบุรี,28.12000084,81.94999695,47.95
2019,7,73,นครปฐม,28.11000061,129.3899994,62.19
2019,7,74,สมุทรสาคร,82.19000244,122.1200027,101.04
2019,7,75,สมุทรสงคราม,76.68000031,85.40000153,81.53
2019,7,76,เพชรบุรี,27.75,80.09999847,58.69
2019,7,77,ประจวบคีรีขันธ์,27.20999908,129.6000061,57.28
2019,7,80,นครศรีธรรมราช,90.30999756,177.4600067,114.37
2019,7,81,กระบี่,140.2200012,300.6499939,218.11
2019,7,82,พังงา,269.6600037,539.1199951,391.62
2019,7,83,ภูเก็ต,251.6600037,330.269989,287.35
2019,7,84,สุราษฎร์ธานี,67.62000275,411.6199951,158.29
2019,7,85,ระนอง,136.7799988,396.8200073,273.68
2019,7,86,ชุมพร,105.3000031,376.6300049,176.19
2019,7,90,สงขลา,62.20000076,186.3399963,123.27
2019,7,91,สตูล,97.16999817,146.0899963,109.53
2019,7,92,ตรัง,117.5699997,239.7200012,156.24
2019,7,93,พัทลุง,110.1699982,145.4499969,130.77
2019,7,94,ปัตตานี,125.6600037,223.8300018,168.9
2019,7,95,ยะลา,142.6399994,230.9400024,177.47
2019,7,96,นราธิวาส,105.2099991,198.25,137.18
2019,8,10,กรุงเทพมหานคร,70.98999786,98.56999969,83.78
2019,8,11,สมุทรปราการ,69.12000275,84.69999695,77.22
2019,8,12,นนทบุรี,73.25,96.84999847,85.58
2019,8,13,ปทุมธานี,80.08999634,233.7700043,94.89
2019,8,14,พระนครศรีอยุธยา,68.29000092,160.6100006,94.05
